node21_img_id,original_image_name,found_path
c1165,c1165,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1165.mha
c1166,c1166,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1166.mha
c1167,c1167,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1167.mha
c1172,c1172,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1172.mha
c1173,c1173,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1173.mha
c1174,c1174,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1174.mha
c1182,c1182,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1182.mha
c1183,c1183,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1183.mha
c1185,c1185,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1185.mha
c1188,c1188,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1188.mha
c1191,c1191,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1191.mha
c1193,c1193,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1193.mha
c1195,c1195,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1195.mha
c1198,c1198,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1198.mha
c1203,c1203,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1203.mha
c1207,c1207,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1207.mha
c1212,c1212,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1212.mha
c1219,c1219,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1219.mha
c1221,c1221,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1221.mha
c1223,c1223,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1223.mha
c1225,c1225,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1225.mha
c1228,c1228,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1228.mha
c1229,c1229,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1229.mha
c1234,c1234,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1234.mha
c1238,c1238,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1238.mha
c1242,c1242,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1242.mha
c1245,c1245,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1245.mha
c1248,c1248,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1248.mha
c1249,c1249,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1249.mha
c1257,c1257,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1257.mha
c1258,c1258,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1258.mha
c1261,c1261,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1261.mha
c1263,c1263,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1263.mha
c1265,c1265,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1265.mha
c1266,c1266,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1266.mha
c1268,c1268,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1268.mha
c1276,c1276,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1276.mha
c1293,c1293,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1293.mha
c1294,c1294,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1294.mha
c1299,c1299,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1299.mha
c1301,c1301,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1301.mha
c1302,c1302,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1302.mha
c1304,c1304,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1304.mha
c1307,c1307,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1307.mha
c1308,c1308,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1308.mha
c1309,c1309,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1309.mha
c1310,c1310,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1310.mha
c1311,c1311,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1311.mha
c1312,c1312,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1312.mha
c1320,c1320,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1320.mha
c1331,c1331,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1331.mha
c1333,c1333,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1333.mha
c1336,c1336,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1336.mha
c1341,c1341,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1341.mha
c1344,c1344,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1344.mha
c1347,c1347,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1347.mha
c1352,c1352,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1352.mha
c1353,c1353,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1353.mha
c1359,c1359,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1359.mha
c1361,c1361,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1361.mha
c1362,c1362,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1362.mha
c1364,c1364,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1364.mha
c1365,c1365,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1365.mha
c1366,c1366,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1366.mha
c1368,c1368,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1368.mha
c1371,c1371,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1371.mha
c1374,c1374,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1374.mha
c1375,c1375,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1375.mha
c1382,c1382,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1382.mha
c1384,c1384,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1384.mha
c1386,c1386,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1386.mha
c1388,c1388,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1388.mha
c1396,c1396,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1396.mha
c1398,c1398,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1398.mha
c1401,c1401,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1401.mha
c1402,c1402,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1402.mha
c1404,c1404,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1404.mha
c1406,c1406,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1406.mha
c1407,c1407,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1407.mha
c1408,c1408,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1408.mha
c1409,c1409,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1409.mha
c1411,c1411,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1411.mha
c1412,c1412,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1412.mha
c1414,c1414,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1414.mha
c1425,c1425,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1425.mha
c1428,c1428,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1428.mha
c1430,c1430,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1430.mha
c1431,c1431,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1431.mha
c1432,c1432,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1432.mha
c1434,c1434,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1434.mha
c1440,c1440,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1440.mha
c1442,c1442,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1442.mha
c1443,c1443,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1443.mha
c1444,c1444,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1444.mha
c1452,c1452,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1452.mha
c1453,c1453,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1453.mha
c1457,c1457,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1457.mha
c1460,c1460,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1460.mha
c1461,c1461,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1461.mha
c1464,c1464,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1464.mha
c1465,c1465,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1465.mha
c1467,c1467,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1467.mha
c1475,c1475,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1475.mha
c1478,c1478,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1478.mha
c1479,c1479,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1479.mha
c1480,c1480,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1480.mha
c1481,c1481,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1481.mha
c1482,c1482,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1482.mha
c1483,c1483,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1483.mha
c1497,c1497,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1497.mha
c1498,c1498,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1498.mha
c1501,c1501,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1501.mha
c1502,c1502,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1502.mha
c1503,c1503,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1503.mha
c1504,c1504,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1504.mha
c1507,c1507,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1507.mha
c1508,c1508,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1508.mha
c1509,c1509,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1509.mha
c1511,c1511,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1511.mha
c1518,c1518,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1518.mha
c1520,c1520,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1520.mha
c1521,c1521,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1521.mha
c1527,c1527,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1527.mha
c1528,c1528,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1528.mha
c1529,c1529,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1529.mha
c1530,c1530,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1530.mha
c1531,c1531,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1531.mha
c1532,c1532,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1532.mha
c1534,c1534,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1534.mha
c1535,c1535,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1535.mha
c1536,c1536,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1536.mha
c1537,c1537,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1537.mha
c1541,c1541,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1541.mha
c1542,c1542,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1542.mha
c1543,c1543,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1543.mha
c1545,c1545,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1545.mha
c1548,c1548,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1548.mha
c1551,c1551,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1551.mha
c1552,c1552,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1552.mha
c1553,c1553,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1553.mha
c1554,c1554,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1554.mha
c1556,c1556,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1556.mha
c1558,c1558,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1558.mha
c1560,c1560,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1560.mha
c1566,c1566,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1566.mha
c1567,c1567,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1567.mha
c1569,c1569,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1569.mha
c1570,c1570,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1570.mha
c1571,c1571,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1571.mha
c1573,c1573,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1573.mha
c1576,c1576,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1576.mha
c1578,c1578,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1578.mha
c1580,c1580,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1580.mha
c1582,c1582,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1582.mha
c1583,c1583,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1583.mha
c1584,c1584,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1584.mha
c1586,c1586,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1586.mha
c1587,c1587,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1587.mha
c1590,c1590,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1590.mha
c1591,c1591,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1591.mha
c1593,c1593,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1593.mha
c1595,c1595,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1595.mha
c1596,c1596,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1596.mha
c1599,c1599,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1599.mha
c1601,c1601,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1601.mha
c1608,c1608,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1608.mha
c1612,c1612,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1612.mha
c1613,c1613,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1613.mha
c1614,c1614,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1614.mha
c1615,c1615,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1615.mha
c1619,c1619,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1619.mha
c1620,c1620,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1620.mha
c1621,c1621,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1621.mha
c1625,c1625,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1625.mha
c1626,c1626,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1626.mha
c1629,c1629,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1629.mha
c1631,c1631,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1631.mha
c1632,c1632,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1632.mha
c1634,c1634,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1634.mha
c1635,c1635,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1635.mha
c1636,c1636,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1636.mha
c1643,c1643,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1643.mha
c1647,c1647,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1647.mha
c1653,c1653,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1653.mha
c1659,c1659,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1659.mha
c1662,c1662,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1662.mha
c1665,c1665,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1665.mha
c1667,c1667,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1667.mha
c1670,c1670,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1670.mha
c1672,c1672,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1672.mha
c1675,c1675,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1675.mha
c1676,c1676,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1676.mha
c1680,c1680,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1680.mha
c1681,c1681,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1681.mha
c1687,c1687,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1687.mha
c1695,c1695,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1695.mha
c1702,c1702,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1702.mha
c1706,c1706,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1706.mha
c1712,c1712,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1712.mha
c1717,c1717,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1717.mha
c1719,c1719,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1719.mha
c1722,c1722,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1722.mha
c1723,c1723,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1723.mha
c1724,c1724,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1724.mha
c1727,c1727,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1727.mha
c1729,c1729,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1729.mha
c1734,c1734,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1734.mha
c1735,c1735,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1735.mha
c1744,c1744,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1744.mha
c1745,c1745,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1745.mha
c1746,c1746,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1746.mha
